clip_id,original_scene,scene_label,event_labels,split,mix_type,unknown_events_found,event_snr,event_timestamps,duration,sampling_rate
Train/CrowdedIndoor/CrowdedIndoor_user0137_14952156_003.wav,Train/CrowdedIndoor/CrowdedIndoor_user0137_14952156_003.wav,CrowdedIndoor,"['Inside, public space']",train,real-unknown,['Doorbell'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0486_14982239_000.wav,Train/CrowdedIndoor/CrowdedIndoor_user0486_14982239_000.wav,CrowdedIndoor,"['Tick-tock', 'Church_bell', 'Tick']",train,real-unknown,['Clock'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_011.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_011.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_017.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_017.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0232_14890947_003.wav,Train/CrowdedIndoor/CrowdedIndoor_user0232_14890947_003.wav,CrowdedIndoor,"['Inside, small room', 'Crackle', 'Patter', 'Crumpling_and_crinkling']",train,real-unknown,['Tearing'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0412_14981643_001.wav,Train/CrowdedIndoor/CrowdedIndoor_user0412_14981643_001.wav,CrowdedIndoor,"['Beep, bleep', 'Chatter', 'Inside, public space']",train,real-unknown,['Alarm'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984833_005.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984833_005.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0320_14869821_002.wav,Train/CrowdedIndoor/CrowdedIndoor_user0320_14869821_002.wav,CrowdedIndoor,[],train,real-unknown,['Fart'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0521_14879347_000.wav,Train/CrowdedIndoor/CrowdedIndoor_user0521_14879347_000.wav,CrowdedIndoor,"['Silence', 'Biting']",train,real-unknown,['Tearing'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0486_14982239_002.wav,Train/CrowdedIndoor/CrowdedIndoor_user0486_14982239_002.wav,CrowdedIndoor,"['Bell', 'Tick-tock', 'Tick']",train,real-unknown,['Clock'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_015.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_015.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_012.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_012.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984827_001.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984827_001.wav,CrowdedIndoor,"['Silence', 'Typing']",train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0232_14890947_004.wav,Train/CrowdedIndoor/CrowdedIndoor_user0232_14890947_004.wav,CrowdedIndoor,"['Inside, small room', 'Silence']",train,real-unknown,['Tearing'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_021.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_021.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_013.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_013.wav,CrowdedIndoor,"['Typing', 'Tick']",train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984811_001.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984811_001.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_001.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_001.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_000.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_000.wav,CrowdedIndoor,"['Typing', 'Tick']",train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984833_003.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984833_003.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_009.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_009.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984830_004.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984830_004.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984833_004.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984833_004.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0483_14879458_003.wav,Train/CrowdedIndoor/CrowdedIndoor_user0483_14879458_003.wav,CrowdedIndoor,"['Beep, bleep']",train,real-unknown,['Alarm'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0733_14897340_005.wav,Train/CrowdedIndoor/CrowdedIndoor_user0733_14897340_005.wav,CrowdedIndoor,"['Inside, small room', 'Animal']",train,real-unknown,['Fart'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0232_14890947_001.wav,Train/CrowdedIndoor/CrowdedIndoor_user0232_14890947_001.wav,CrowdedIndoor,['Crumpling_and_crinkling'],train,real-unknown,['Tearing'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984811_003.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984811_003.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0486_14982239_001.wav,Train/CrowdedIndoor/CrowdedIndoor_user0486_14982239_001.wav,CrowdedIndoor,"['Bell', 'Tick-tock', 'Tick']",train,real-unknown,['Clock'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0320_14869821_003.wav,Train/CrowdedIndoor/CrowdedIndoor_user0320_14869821_003.wav,CrowdedIndoor,['Zipper_(clothing)'],train,real-unknown,['Fart'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_008.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_008.wav,CrowdedIndoor,"['Scissors', 'Typing']",train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0679_14981729_004.wav,Train/CrowdedIndoor/CrowdedIndoor_user0679_14981729_004.wav,CrowdedIndoor,"['Snort', 'Breathing']",train,real-unknown,['Gasp'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984830_005.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984830_005.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0103_14879194_004.wav,Train/CrowdedIndoor/CrowdedIndoor_user0103_14879194_004.wav,CrowdedIndoor,"['Inside, small room', 'Scissors', 'Cough', 'Silence']",train,real-unknown,['Tearing'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_014.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_014.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984830_001.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984830_001.wav,CrowdedIndoor,"['Silence', 'Typing', 'Clicking']",train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_007.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_007.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0412_14981643_000.wav,Train/CrowdedIndoor/CrowdedIndoor_user0412_14981643_000.wav,CrowdedIndoor,[],train,real-unknown,['Alarm'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0137_14952156_002.wav,Train/CrowdedIndoor/CrowdedIndoor_user0137_14952156_002.wav,CrowdedIndoor,"['Train', 'Inside, public space', 'Subway_and_metro_and_underground']",train,real-unknown,['Doorbell'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0232_14890947_009.wav,Train/CrowdedIndoor/CrowdedIndoor_user0232_14890947_009.wav,CrowdedIndoor,"['Inside, small room', 'Crumpling_and_crinkling']",train,real-unknown,['Tearing'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0137_14952156_004.wav,Train/CrowdedIndoor/CrowdedIndoor_user0137_14952156_004.wav,CrowdedIndoor,"['Inside, public space', 'Ding-dong']",train,real-unknown,['Doorbell'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0733_14897333_001.wav,Train/CrowdedIndoor/CrowdedIndoor_user0733_14897333_001.wav,CrowdedIndoor,"['Scissors', 'Silence', 'Patter']",train,real-unknown,['Tearing'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0283_14982322_000.wav,Train/CrowdedIndoor/CrowdedIndoor_user0283_14982322_000.wav,CrowdedIndoor,"['Inside, small room']",train,real-unknown,['Tearing'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0751_14984878_003.wav,Train/CrowdedIndoor/CrowdedIndoor_user0751_14984878_003.wav,CrowdedIndoor,"['Scissors', 'Typing']",train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0454_14981996_002.wav,Train/CrowdedIndoor/CrowdedIndoor_user0454_14981996_002.wav,CrowdedIndoor,"['Scissors', 'Silence', 'Crumpling_and_crinkling']",train,real-unknown,['Tearing'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984830_002.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984830_002.wav,CrowdedIndoor,"['Silence', 'Typing']",train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_018.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_018.wav,CrowdedIndoor,['Typing'],train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_016.wav,Train/CrowdedIndoor/CrowdedIndoor_user0303_14984822_016.wav,CrowdedIndoor,"['Typing', 'Tick']",train,real-unknown,['Computer_keyboard'],[],[],10.0,44100
Train/Park/Park_user0156_14895122_000.wav,Train/Park/Park_user0156_14895122_000.wav,Park,"['Outside, urban or manmade', 'Run']",train,real-unknown,"['Skateboard', 'Skateboard']",[],[],10.0,44100
Train/Park/Park_user0583_15505426_000.wav,Train/Park/Park_user0583_15505426_000.wav,Park,"['Train', 'Animal', 'Domestic_animals_and_pets']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0674_14983601_002.wav,Train/Park/Park_user0674_14983601_002.wav,Park,"['Animal', 'Domestic_animals_and_pets', 'Yip', 'Bow-wow']",train,real-unknown,['Bark'],[],[],10.0,44100
Train/Park/Park_user0048_15505428_002.wav,Train/Park/Park_user0048_15505428_002.wav,Park,"['Animal', 'Domestic_animals_and_pets']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0071_15519606_005.wav,Train/Park/Park_user0071_15519606_005.wav,Park,['Raindrop'],train,real-unknown,['Rain'],[],[],10.0,44100
Train/Park/Park_user0724_14986157_004.wav,Train/Park/Park_user0724_14986157_004.wav,Park,"['Chirp_and_tweet', 'Patter', 'Raindrop']",train,real-unknown,['Rain'],[],[],10.0,44100
Train/Park/Park_user0713_15311158_001.wav,Train/Park/Park_user0713_15311158_001.wav,Park,"['Animal', 'Domestic_animals_and_pets']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0120_14883440_000.wav,Train/Park/Park_user0120_14883440_000.wav,Park,"['Rail_transport', 'Train', 'Animal', 'Field recording', 'Domestic_animals_and_pets', 'Subway_and_metro_and_underground']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0583_15505426_001.wav,Train/Park/Park_user0583_15505426_001.wav,Park,"['Animal', 'Domestic_animals_and_pets', 'Television']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0512_14883327_003.wav,Train/Park/Park_user0512_14883327_003.wav,Park,"['Silence', 'Raindrop']",train,real-unknown,['Rain'],[],[],10.0,44100
Train/Park/Park_user0071_15519606_002.wav,Train/Park/Park_user0071_15519606_002.wav,Park,['Raindrop'],train,real-unknown,['Rain'],[],[],10.0,44100
Train/Park/Park_user0540_14981448_000.wav,Train/Park/Park_user0540_14981448_000.wav,Park,['Silence'],train,real-unknown,['Camera'],[],[],10.0,44100
Train/Park/Park_user0674_14983601_000.wav,Train/Park/Park_user0674_14983601_000.wav,Park,"['Animal', 'Domestic_animals_and_pets', 'Yip', 'Bow-wow']",train,real-unknown,['Bark'],[],[],10.0,44100
Train/Park/Park_user0071_15519606_004.wav,Train/Park/Park_user0071_15519606_004.wav,Park,"['Boiling', 'Raindrop']",train,real-unknown,['Rain'],[],[],10.0,44100
Train/Park/Park_user0297_15519669_004.wav,Train/Park/Park_user0297_15519669_004.wav,Park,"['Animal', 'Domestic_animals_and_pets', 'Silence']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0294_14894267_000.wav,Train/Park/Park_user0294_14894267_000.wav,Park,"['Animal', 'Domestic_animals_and_pets']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0583_15505418_004.wav,Train/Park/Park_user0583_15505418_004.wav,Park,"['Animal', 'Domestic_animals_and_pets', 'Television']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0120_14883449_001.wav,Train/Park/Park_user0120_14883449_001.wav,Park,"['Animal', 'Domestic_animals_and_pets']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0713_15311158_002.wav,Train/Park/Park_user0713_15311158_002.wav,Park,"['Animal', 'Domestic_animals_and_pets']",train,real-unknown,['Meow'],[],[],10.0,44100
Train/Park/Park_user0071_15519606_003.wav,Train/Park/Park_user0071_15519606_003.wav,Park,['Raindrop'],train,real-unknown,['Rain'],[],[],10.0,44100
Train/Park/Park_user0088_14986135_003.wav,Train/Park/Park_user0088_14986135_003.wav,Park,"['Animal', 'Domestic_animals_and_pets', 'Dog', 'Yip', 'Bow-wow']",train,real-unknown,['Bark'],[],[],10.0,44100
Train/Park/Park_user0674_14983601_001.wav,Train/Park/Park_user0674_14983601_001.wav,Park,"['Animal', 'Domestic_animals_and_pets', 'Yip', 'Bow-wow']",train,real-unknown,['Bark'],[],[],10.0,44100
Train/Park/Park_user0813_15519071_002.wav,Train/Park/Park_user0813_15519071_002.wav,Park,"['Stream', 'Raindrop']",train,real-unknown,['Rain'],[],[],10.0,44100
Train/Park/Park_user0813_15519071_003.wav,Train/Park/Park_user0813_15519071_003.wav,Park,"['Stream', 'Raindrop']",train,real-unknown,['Rain'],[],[],10.0,44100
Train/Bus/Bus_user0405_14864379_005.wav,Train/Bus/Bus_user0405_14864379_005.wav,Bus,[],train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0163_14868737_001.wav,Train/Bus/Bus_user0163_14868737_001.wav,Bus,[],train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0541_14894141_002.wav,Train/Bus/Bus_user0541_14894141_002.wav,Bus,"['Whir', 'Motor_vehicle_(road)']",train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0156_14868443_001.wav,Train/Bus/Bus_user0156_14868443_001.wav,Bus,[],train,real-unknown,['Truck'],[],[],10.0,44100
Train/Bus/Bus_user0784_14896949_000.wav,Train/Bus/Bus_user0784_14896949_000.wav,Bus,['Whir'],train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0540_14883332_001.wav,Train/Bus/Bus_user0540_14883332_001.wav,Bus,"['Inside, small room', 'Cash register']",train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0046_14980362_002.wav,Train/Bus/Bus_user0046_14980362_002.wav,Bus,"['Outside, urban or manmade', 'Rumble']",train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0545_14862402_000.wav,Train/Bus/Bus_user0545_14862402_000.wav,Bus,['Silence'],train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0125_14882916_003.wav,Train/Bus/Bus_user0125_14882916_003.wav,Bus,"['Rail_transport', 'Train', 'Vehicle']",train,real-unknown,['Siren'],[],[],10.0,44100
Train/Bus/Bus_user0125_14882916_001.wav,Train/Bus/Bus_user0125_14882916_001.wav,Bus,['Vehicle'],train,real-unknown,['Siren'],[],[],10.0,44100
Train/Bus/Bus_user0813_14882620_004.wav,Train/Bus/Bus_user0813_14882620_004.wav,Bus,['Silence'],train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0142_14885835_004.wav,Train/Bus/Bus_user0142_14885835_004.wav,Bus,[],train,real-unknown,"['Idling', 'Accelerating_and_revving_and_vroom']",[],[],10.0,44100
Train/Bus/Bus_user0310_14872485_000.wav,Train/Bus/Bus_user0310_14872485_000.wav,Bus,"['Beep, bleep']",train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0198_14979570_002.wav,Train/Bus/Bus_user0198_14979570_002.wav,Bus,['Silence'],train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0098_14869136_002.wav,Train/Bus/Bus_user0098_14869136_002.wav,Bus,['Whir'],train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0553_14979251_004.wav,Train/Bus/Bus_user0553_14979251_004.wav,Bus,"['Rail_transport', 'Train', 'Subway_and_metro_and_underground']",train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0125_14882916_002.wav,Train/Bus/Bus_user0125_14882916_002.wav,Bus,['Vehicle'],train,real-unknown,['Siren'],[],[],10.0,44100
Train/Bus/Bus_user0540_14883332_000.wav,Train/Bus/Bus_user0540_14883332_000.wav,Bus,"['Inside, small room', 'Doorbell']",train,real-unknown,['Truck'],[],[],10.0,44100
Train/Bus/Bus_user0648_14876319_001.wav,Train/Bus/Bus_user0648_14876319_001.wav,Bus,['Air brake'],train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0553_14979237_003.wav,Train/Bus/Bus_user0553_14979237_003.wav,Bus,"['Outside, urban or manmade', 'Whir', 'Motor_vehicle_(road)']",train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0189_14869771_000.wav,Train/Bus/Bus_user0189_14869771_000.wav,Bus,['Train'],train,real-unknown,['Rain'],[],[],10.0,44100
Train/Bus/Bus_user0337_14981463_005.wav,Train/Bus/Bus_user0337_14981463_005.wav,Bus,"['Air brake', 'Motor_vehicle_(road)']",train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0439_14869392_005.wav,Train/Bus/Bus_user0439_14869392_005.wav,Bus,['Thunder'],train,real-unknown,['Rain'],[],[],10.0,44100
Train/Bus/Bus_user0184_14895021_005.wav,Train/Bus/Bus_user0184_14895021_005.wav,Bus,['Door'],train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0098_14871733_001.wav,Train/Bus/Bus_user0098_14871733_001.wav,Bus,"['Field recording', 'Rumble']",train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0055_14874895_004.wav,Train/Bus/Bus_user0055_14874895_004.wav,Bus,"['Rail_transport', 'Train', 'Door', 'Subway_and_metro_and_underground']",train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0515_14977525_000.wav,Train/Bus/Bus_user0515_14977525_000.wav,Bus,['Whir'],train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0061_14869577_004.wav,Train/Bus/Bus_user0061_14869577_004.wav,Bus,"['Beep, bleep']",train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0619_14980061_005.wav,Train/Bus/Bus_user0619_14980061_005.wav,Bus,"['Whir', 'Motor_vehicle_(road)', 'Rumble']",train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0125_14882916_004.wav,Train/Bus/Bus_user0125_14882916_004.wav,Bus,"['Rail_transport', 'Train', 'Vehicle', 'Clickety-clack']",train,real-unknown,['Siren'],[],[],10.0,44100
Train/Bus/Bus_user0641_14864567_004.wav,Train/Bus/Bus_user0641_14864567_004.wav,Bus,"['Train', 'Field recording', 'Rumble']",train,real-unknown,['Idling'],[],[],10.0,44100
Train/Bus/Bus_user0716_14880793_003.wav,Train/Bus/Bus_user0716_14880793_003.wav,Bus,['Motor_vehicle_(road)'],train,real-unknown,['Truck'],[],[],10.0,44100
Train/Bus/Bus_user0674_14982749_002.wav,Train/Bus/Bus_user0674_14982749_002.wav,Bus,[],train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0354_14879721_001.wav,Train/Bus/Bus_user0354_14879721_001.wav,Bus,[],train,real-unknown,['Accelerating_and_revving_and_vroom'],[],[],10.0,44100
Train/Bus/Bus_user0125_14882916_000.wav,Train/Bus/Bus_user0125_14882916_000.wav,Bus,['Vehicle'],train,real-unknown,['Siren'],[],[],10.0,44100
Train/Bus/Bus_user0355_14895533_002.wav,Train/Bus/Bus_user0355_14895533_002.wav,Bus,[],train,real-unknown,['Alarm'],[],[],10.0,44100
Train/Bus/Bus_user0125_14882916_005.wav,Train/Bus/Bus_user0125_14882916_005.wav,Bus,['Vehicle'],train,real-unknown,['Siren'],[],[],10.0,44100
Train/Restroom/Restroom_user0432_14850236_003.wav,Train/Restroom/Restroom_user0432_14850236_003.wav,Restroom,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Silence', 'Steam']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0510_14817899_005.wav,Train/Restroom/Restroom_user0510_14817899_005.wav,Restroom,"['Toilet_flush', 'Steam']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0302_14847426_002.wav,Train/Restroom/Restroom_user0302_14847426_002.wav,Restroom,"['Inside, small room', 'Spray', 'Steam']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0029_14830753_003.wav,Train/Restroom/Restroom_user0029_14830753_003.wav,Restroom,['Sonar'],train,real-unknown,['Singing'],[],[],10.0,44100
Train/Restroom/Restroom_user0034_14830846_001.wav,Train/Restroom/Restroom_user0034_14830846_001.wav,Restroom,['Toilet_flush'],train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0215_14842956_004.wav,Train/Restroom/Restroom_user0215_14842956_004.wav,Restroom,"['Snake', 'Steam']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0034_14834704_004.wav,Train/Restroom/Restroom_user0034_14834704_004.wav,Restroom,"['Water_tap_and_faucet', 'Bathtub_(filling_or_washing)']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0497_14835131_003.wav,Train/Restroom/Restroom_user0497_14835131_003.wav,Restroom,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Bathtub_(filling_or_washing)']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0497_14835139_008.wav,Train/Restroom/Restroom_user0497_14835139_008.wav,Restroom,['Spray'],train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0414_14840809_002.wav,Train/Restroom/Restroom_user0414_14840809_002.wav,Restroom,"['Snake', 'Sink_(filling_or_washing)', 'Water_tap_and_faucet']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0162_14824329_003.wav,Train/Restroom/Restroom_user0162_14824329_003.wav,Restroom,"['Spray', 'Silence', 'Steam']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0385_14831496_000.wav,Train/Restroom/Restroom_user0385_14831496_000.wav,Restroom,['Gush'],train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0158_14819103_003.wav,Train/Restroom/Restroom_user0158_14819103_003.wav,Restroom,"['Snake', 'Spray', 'Steam']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0579_14838333_005.wav,Train/Restroom/Restroom_user0579_14838333_005.wav,Restroom,"['Boiling', 'Steam']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0602_14821900_006.wav,Train/Restroom/Restroom_user0602_14821900_006.wav,Restroom,"['Silence', 'Cutlery_and_silverware', 'Dishes_and_pots_and_pans']",train,real-unknown,['Scissors'],[],[],10.0,44100
Train/Restroom/Restroom_user0554_14835359_000.wav,Train/Restroom/Restroom_user0554_14835359_000.wav,Restroom,['Silence'],train,real-unknown,['Scissors'],[],[],10.0,44100
Train/Restroom/Restroom_user0332_14827522_005.wav,Train/Restroom/Restroom_user0332_14827522_005.wav,Restroom,"['Inside, small room', 'Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Steam', 'Sizzle']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0497_14835110_003.wav,Train/Restroom/Restroom_user0497_14835110_003.wav,Restroom,['Toilet_flush'],train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0515_14848409_002.wav,Train/Restroom/Restroom_user0515_14848409_002.wav,Restroom,"['Spray', 'Water_tap_and_faucet', 'Bathtub_(filling_or_washing)']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0162_14824329_004.wav,Train/Restroom/Restroom_user0162_14824329_004.wav,Restroom,"['Train', 'Spray', 'Silence', 'Steam']",train,real-unknown,['Hiss'],[],[],10.0,44100
Train/Restroom/Restroom_user0477_14816991_002.wav,Train/Restroom/Restroom_user0477_14816991_002.wav,Restroom,[],train,real-unknown,['Scissors'],[],[],10.0,44100
